ComputeInstance,EventSequence
7f8c1025-6da3-44b2-8720-c092f1fc1057,"[12, 7, 14, 15, 16, 1, 13, 5]"
7fae1591-2cea-45d9-bb46-2988a39f3c52,[18]
7fc59bdf-df8a-477b-97c8-7ee759748854,[18]
7fda8654-22e6-44cc-965b-af6e19454bcd,[18]
7fe8144d-9dc6-45eb-a3c7-0e0ae865166a,"[12, 7, 3, 15, 1, 4, 14, 8, 13, 5, 10, 9, 2]"
8038d52e-01ef-4e6d-968c-c57f540e5b82,[18]
8046baa6-ecf1-4249-9c21-42dc1242d42a,"[12, 7, 3, 4, 1, 15, 16, 1, 8, 13, 5, 10, 11]"
805cd29f-6954-412d-8a11-c5acec833fce,[18]
8069d8df-8f25-4db7-831a-9f1daf413912,"[7, 3, 1, 14, 16, 1, 17, 8, 6, 13, 5, 10, 11, 9, 2]"
808035ec-6427-41b0-8873-b770f78cb099,"[3, 4, 1, 16, 1, 8, 13, 9, 2]"
80cd044d-b8f2-4dab-b6b3-1e95b6e1355d,"[12, 29, 5, 10, 11]"
8129d76f-220e-45fb-b126-8906ebb5ce7d,"[12, 7, 4, 14, 15, 1, 8, 13, 10, 11, 9]"
81531580-9169-49cc-8b17-e8ba8c824237,"[12, 7, 3, 1, 16, 1, 17, 5, 2]"
817c7775-5390-4f1d-a1c9-107e28eecfff,"[12, 7, 4, 1, 15, 16, 1, 17, 8, 5, 10, 9]"
817cb9f2-dbc7-49f9-b92c-f29065998d85,[18]
8191edca-f070-403f-857a-887e7484f0e1,"[7, 3, 16, 1, 4, 17, 14, 1, 6, 13, 10, 11, 2, 9]"
8192614e-4a86-47cc-ae07-2e06dcd54908,"[7, 3, 3, 25, 4, 4, 1, 2, 2, 1, 1, 1, 1, 1, 8, 10, 24, 28, 5, 11]"
81b427ac-bbfb-4997-8382-f44fe1ed5e00,"[4, 14, 16, 8, 6, 10, 9]"
81f4d5a8-b9f2-4d3a-9e60-21bacea96a42,[18]
82439c33-cf22-4c6b-a80f-4bd517fb58eb,"[12, 7, 15, 4, 14, 8, 10, 19, 2, 9]"
8268a1bf-381f-4654-ad9a-63688c557aab,"[12, 3, 3, 4, 4, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 24, 13, 8, 6, 22, 11, 9, 1]"
82a86d7a-af10-48b5-9993-6c3821b04c16,"[12, 7, 3, 3, 15, 16, 1, 14, 4, 4, 14, 4, 21, 2, 2, 2, 27, 27, 27, 26, 34, 6, 33, 6, 6, 13, 10, 31, 9]"
82adc88b-a28d-4eb5-a665-189e800bc891,"[7, 1, 14, 15, 16, 1, 6, 5, 30, 11, 9]"
82bd860d-f7be-4c32-8ec6-27e03ca2f716,[18]
82bf1d7e-9476-4d04-97c9-c63b2dbdced4,[18]
82d9f76e-7f2d-4a28-8470-0d9cf07e9b04,[7]
8311c581-c2b1-4dd1-b734-6f29997f8d92,"[7, 4, 1, 14, 17, 13, 5, 10, 9]"
8318a6e3-045c-49c1-ae56-3ad80da27a7f,[18]
83279940-1412-4782-9dd2-7c7a7d50d1f4,"[12, 3, 25, 3, 4, 4, 4, 1, 1, 21, 2, 2, 2, 2, 1, 8, 31, 11, 9, 24, 28, 8, 5, 11]"
8362ebf3-7201-4042-ab33-8143e9387951,"[3, 14, 17, 13, 5, 9, 2]"
83c925f5-90b3-4652-9cb0-f218abd93cb9,[18]
83f28cce-d0c7-4133-9ad9-7a0b9964f7ad,"[12, 4, 15, 1, 6, 13, 5, 9, 2]"
84198753-69b0-4fd9-84d2-bce946bf366e,"[7, 4, 1, 14, 15, 1, 17, 8, 6, 13, 10, 11, 2]"
8435f2d1-f021-482f-9406-ebf2ceb5f845,"[7, 4, 14, 1, 17, 8, 6, 5, 10, 11, 9, 2]"
845f1030-7449-4dda-82ed-9fa192b36277,"[15, 16, 4, 17, 1, 8, 13, 10, 2]"
846a1111-37e5-4543-8295-1b1e7f3b37f4,"[12, 7, 3, 1, 15, 8, 13, 11, 2]"
84ae0e17-747c-4456-8c7a-25cecbd79188,"[15, 14, 17, 8, 6, 13, 10, 2, 11, 9]"
84bcdee9-835d-4375-a895-1fc4edebf6f9,[18]
84dd0e42-11df-4ed9-8426-4443b8e3a1f1,"[12, 7, 3, 15, 14, 8, 13, 10]"
84f0ff84-e579-4101-9109-050cb720210f,"[3, 1, 14, 15, 16, 17, 8, 13, 5, 9]"
8500a3cc-7d1a-470c-b259-ff01df2568a7,[18]
8505e839-8c3f-40a0-8eff-41c36ba17e9d,"[3, 15, 16, 17, 5, 10, 30, 2, 9]"
85436be9-793b-41f1-a733-0617f91252f5,[18]
8575d374-d05a-4965-b02d-64370c6cd951,"[3, 4, 1, 14, 15, 16, 1, 13, 5, 11, 9, 2]"
8576d74e-13c6-4323-9370-5dfbca6119db,"[12, 7, 4, 1, 14, 15, 17, 1, 6, 13, 5, 10, 19, 11, 37]"
8580ad0f-02ca-46ee-b9f0-6f52807c1a41,"[12, 7, 3, 1, 17, 14, 6, 5, 11, 2, 9]"
858faffb-c961-49bf-8835-ff53d79b105d,[18]
85918e9d-3557-49c1-b39c-c9c141fbd752,"[12, 7, 15, 16, 1, 4, 8, 10, 11, 9, 2]"
85eca0f0-167a-431c-ae82-e41836e87e3c,[18]
86079f0c-966c-49f8-8d86-6bb6bb5bef72,"[12, 7, 3, 4, 1, 16, 1, 13, 5, 10, 2, 9]"
8657281b-be62-4aa1-b4a0-54a1a14ba588,"[12, 7, 3, 4, 1, 5, 20, 8, 6, 5, 22, 23, 2]"
868edbd1-0f2a-4b56-a167-4b830770dc7f,"[7, 4, 1, 15, 1, 17, 13, 5, 11, 9]"
86d8e070-d23d-4ab2-8d23-e45e58816e34,"[7, 16, 4, 17, 14, 8, 6, 13, 11, 9, 2]"
87412ef3-4cb5-4093-9cb6-a4fd38fec06a,"[1, 14, 15, 16, 1, 6, 5, 10, 11, 2]"
87599f7f-93d4-4854-b5ee-d536177243a3,"[3, 16, 1, 4, 14, 17, 1, 8, 6, 5, 2, 11, 9]"
875a8a64-dcc2-4b74-af19-22114fb84c1d,"[15, 1, 4, 14, 17, 8, 6, 5, 11, 9]"
87b2ac98-31b2-435a-862c-e1ae0f25f0a8,"[12, 3, 16, 1, 4, 14, 6, 5, 10, 9, 2]"
8854bba7-5436-4584-aee8-6e668ab383d9,"[36, 12, 7, 3, 15, 1, 4, 8, 6, 13, 5, 11, 9, 2]"
8866dff0-f38e-49d2-a355-8b51ed1755fa,"[12, 7, 3, 4, 1, 1, 8, 13, 5, 11, 9, 2]"
88823a42-9e07-42f7-9cd7-ee7576da30cc,"[12, 3, 16, 17, 14, 13, 5, 10, 2]"
88cb5888-62b6-46c8-845d-3d41f51d6104,"[12, 7, 16, 4, 14, 8, 6, 10, 11, 9, 2]"
88e23ffe-5f19-4f54-abd7-1e2ebcadce8d,"[12, 7, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 5, 20, 8, 6, 10, 23, 8, 6, 5, 10]"
88ee7b9c-39b8-426f-ac29-b5872959d713,[18]
8947b841-1c9f-4ec6-819d-e701e7d4da48,"[12, 7, 3, 4, 4, 5, 10, 9, 2, 2]"
8951ebec-7678-4f95-b8f5-77cff9828edf,"[7, 15, 16, 4, 6, 5, 10, 11, 2, 9]"
89b36159-a3a6-4b3d-b97d-db8c89fb3b08,[18]
89d08a6d-28cf-49c4-a165-881d87a22a2f,"[12, 3, 3, 3, 4, 4, 4, 1, 1, 1, 21, 2, 2, 1, 1, 13, 20, 8, 6, 5, 9, 8, 6, 10, 1]"
8a24ff68-2b3d-4c7d-b18e-c72300936a01,"[4, 8, 6, 13, 10, 11, 9]"
8a595ad4-9c4e-422d-95d2-42a767dc5726,"[3, 3, 3, 3, 4, 4, 4, 1, 1, 1, 1, 21, 2, 2, 2, 2, 1, 1, 8, 6, 5, 11, 9, 24, 8, 6, 10, 1]"
8a8d0221-6ebd-416e-9d22-f9e6feff1152,"[7, 13, 5, 8, 6, 5, 10, 11, 9]"
8aa8687f-c8d1-4073-841c-9028bb17d123,[18]
8aad99d2-3ecf-4680-9588-98c95213939a,"[12, 3, 4, 1, 14, 8, 13, 5, 10, 9]"
8b0b505e-a3f7-4319-a137-d8207b4c664a,[18]
8b400039-dd1f-4682-a23f-33d86a319e26,"[12, 3, 15, 17, 1, 8, 5, 9, 2]"
8b5e7d3d-9528-492b-94fa-cdfacc52c7ff,[18]
8b72bae0-1679-4f1a-8f88-e99e3f220073,"[7, 15, 16, 1, 4, 17, 14, 8, 6, 5, 11]"
8b7c736b-3e4f-453b-815d-47956be1d92b,[18]
8ba55491-e0f4-4571-8619-39231004c414,"[12, 7, 3, 4, 1, 16, 17, 8, 6, 13, 5, 11, 9]"
8bbd571a-136e-4e25-b798-b6dfc33571d4,"[12, 7, 3, 16, 1, 8, 13, 11, 2]"
8bbdea68-7f16-43ea-955e-52bc01377717,"[7, 48, 13, 8, 6, 5, 10, 11, 9]"
8bd0bf8f-4d92-47cb-b984-57ec1dd1b08d,"[12, 7, 25, 3, 4, 4, 1, 1, 2, 2, 1, 1, 8, 10, 11, 24, 5, 8, 6]"
8bde345f-080b-4ec5-8499-1fd6352523f0,"[12, 7, 3, 15, 16, 1, 4, 17, 8, 13, 5, 30, 10, 11, 9, 2]"
8c67af02-74c4-4c20-a014-ce7f6c6407d9,"[7, 15, 16, 17, 14, 8, 13, 5, 10, 11, 9]"
8c70e843-42bd-4059-a62e-d82ae8b1003f,"[7, 16, 1, 4, 17, 14, 13, 5, 10, 11, 9, 2]"
8ce29316-9a57-4aa4-8ea7-fb1fb054973c,"[12, 7, 3, 4, 1, 14, 15, 1, 17, 8, 6, 5, 10, 11, 2]"
8cf63dd3-51b4-4643-803f-de40e487b701,[18]
8d04d300-1937-4f0d-a8aa-6e8c61f47ee8,"[3, 16, 4, 6, 13, 11, 9, 2]"
8d2dea60-90f1-40f7-803d-a3f5a53a2846,"[12, 7, 3, 4, 17, 14, 13, 5, 9, 2]"
8d34234a-1967-44b5-8d4d-d6cb8f21c60c,[18]
8d6612c0-1615-4c0d-9ba7-87aa4fd6a64b,[18]
8d8d8252-884c-4b2d-95aa-a6cba7fcae95,"[3, 15, 17, 4, 5, 10, 11, 2, 9]"
8dae156d-dfec-4bc5-a69e-28f310c41dd6,"[7, 3, 4, 14, 16, 1, 17, 8, 5, 10, 11, 2]"
8dfddefd-7f9e-462d-8ffc-de5192a84d31,[18]
8e1bc3e8-2c5e-4875-9355-c809fce6ef90,[18]
8e26bad0-2a82-4a89-9652-71dedaae4d6d,"[7, 3, 1, 14, 17, 6, 13, 10, 9, 2]"
8e552338-4cbe-40bc-a68e-cb717a5cd36f,"[12, 7, 4, 1, 13, 5, 20, 8, 6, 10, 9, 2]"
8e8caa05-4f58-4cb0-8a92-af70e5137359,"[12, 1, 14, 15, 16, 1, 17, 6, 13, 10, 11, 9, 2]"
8efa567f-8d48-4cca-9c29-5a1aa4424885,"[12, 3, 4, 1, 15, 17, 8, 13, 5, 19, 11, 9, 2]"
8f1931af-dae4-4be7-bc04-afd79a5172ba,[18]
8f2d4b86-84fc-4284-bdd2-8eb94917b168,"[7, 3, 15, 1, 4, 14, 6, 13, 10, 11]"
8f4915f9-a735-4014-ba84-b76b3b4c942b,"[12, 3, 15, 16, 4, 6, 13, 5, 11, 9]"
8f586ae9-fabc-47dd-b850-a3a3cf6403b2,"[7, 3, 4, 1, 13, 20, 8, 6, 5, 10, 23, 9, 2]"
8f6e0fcd-be00-481e-ab11-6456e625d93d,"[7, 3, 4, 15, 17, 1, 8, 5, 10, 11]"
8fa412ab-d1d1-4615-b669-183a5629e7b0,"[12, 7, 3, 15, 16, 17, 1, 14, 6, 13, 5, 10, 9, 2]"
8fc5a6b3-7f50-40ea-9922-378b289d8376,"[16, 8, 6, 10, 11, 9, 2]"
8fc99e87-d6e6-4d09-8c0c-19a734848957,"[12, 7, 15, 16, 4, 14, 1, 6, 5, 10, 2, 9]"
8fdac263-1845-446d-b780-b13d09bd3792,"[7, 3, 15, 1, 17, 6, 13, 11, 9]"
8ffc152b-a6ca-453d-8af7-2463801a21e5,"[12, 4, 14, 15, 16, 8, 6, 5, 9, 2]"
90062c10-64a3-473e-9650-3d13911ca41c,[18]
903a597f-f4cc-459f-a888-fa904721ebe8,"[7, 51, 8, 6, 10, 9]"
90419b8c-39d8-4d8c-b7c0-fa2a8abb30a7,"[12, 3, 15, 16, 1, 17, 10, 11, 2]"
90ce7fc5-91fa-42cb-899b-74f84a5c5e38,"[36, 12, 7, 15, 16, 17, 14, 8, 13, 5, 10, 11, 9, 2]"
91043f24-db17-4917-85cc-1402df3d1911,[18]
911cdfc7-2043-416f-ae34-b3b80a24f534,"[12, 15, 16, 4, 6, 13, 9]"
9147a950-28ce-46d6-b973-8ced138adc56,"[12, 3, 15, 16, 1, 4, 17, 14, 8, 6, 13, 5, 11]"
91530882-fea9-4305-a6a3-7340d5a6ea74,"[12, 7, 25, 3, 3, 4, 4, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 24, 13, 5, 8, 6, 5, 22, 23, 9, 8, 6, 5, 10, 11]"
916a200f-99d3-416b-b5e6-4157fcee0ae3,"[12, 3, 4, 17, 14, 13, 5, 2]"
91820f6d-c146-407c-8145-58ca4f63d872,"[7, 15, 8, 13, 10, 2, 9, 1]"
9186aa6b-707f-4d5c-94b9-64aa5652b6db,"[12, 7, 3, 15, 16, 1, 4, 14, 8, 6, 11, 9]"
9191c3b7-7c69-44b7-95b0-c1a3bcbca5bd,"[12, 7, 3, 14, 15, 16, 1, 17, 8, 6, 13, 10, 11, 2]"
9202a333-bddc-4528-822d-c495329fb8e1,"[12, 7, 3, 4, 1, 13, 5, 6, 22, 23, 11, 9, 2]"
920e7955-b82e-4672-904c-461bd9bb25b3,[18]
921eb95d-6271-4c10-a802-922dbe1bf43c,"[3, 1, 15, 16, 13, 11, 9, 2]"
922cfd4a-2c1d-4417-9a32-acbfccb7871a,"[7, 3, 15, 16, 1, 4, 8, 13, 5, 11, 9, 2]"
924c496b-549d-416a-bf9e-f6c0396e3f6a,[18]
926693bb-41b1-47c0-bbd0-4f2792bcfe8a,"[12, 7, 3, 15, 16, 1, 17, 13, 5, 10, 11, 9, 2]"
9297a8a4-4214-4b50-9ded-188f1db9ca86,"[12, 7, 3, 16, 1, 4, 17, 8, 30, 10, 2]"
92b8ec88-a34f-45f4-af9f-1888e7e32e18,[18]
92f3bd5c-3dc6-4609-8f99-7995fe434327,"[7, 3, 14, 15, 1, 17, 8, 6, 13, 11, 9, 2]"
932ea237-e953-4ff7-a7ea-b05f15c8d0f3,"[12, 7, 4, 1, 15, 17, 6, 10, 11]"
9381bd5d-ae8e-4380-94be-e875d86c504f,"[12, 7, 4, 1, 14, 16, 13, 9]"
938fe300-ccf6-4f4f-b2f2-a957f285c9d4,"[12, 7, 15, 1, 4, 14, 17, 8, 6, 9, 2]"
93a26439-4733-41ea-9fdd-bfaddcdc720f,[18]
93d7b1e2-4dcb-49b3-afd8-d4597750c8a9,"[12, 8, 10]"
93e01c9c-f144-4a1e-a038-49d5b0222654,"[7, 3, 1, 14, 15, 16, 1, 8, 13, 5, 10, 11, 9, 2]"
941a61fe-f34d-4461-a944-7aa5f084350c,"[7, 4, 1, 15, 17, 6, 13, 10, 9, 2]"
941fa9c7-af86-4961-bb11-559725820a2d,"[12, 7, 4, 1, 14, 15, 16, 17, 8, 6, 5, 9, 2]"
9469e1ad-83a3-4da5-938c-5d3e20242730,"[12, 13, 5, 5, 10, 32, 11, 9]"
948cdf51-41d0-4ac6-8152-a36d7c04036c,[18]
94c44397-4ffd-403c-800b-e11cf1ba1c1e,"[12, 15, 16, 1, 4, 14, 8, 6, 5, 10, 11, 9, 2]"
94ef5d76-8c6c-4a1f-b6fc-3d671ec84b73,[18]
94fa07fe-8d00-4a22-a3ab-f381a69d446b,"[12, 7, 1, 14, 15, 16, 1, 6, 10, 9, 2]"
9523ddb0-a7c1-4183-9245-7fa4d751a0f9,[18]
95626e68-3652-4e2f-b62b-72310ec0b13f,"[3, 15, 16, 1, 4, 17, 8, 6, 5, 2]"
95883e27-b0f0-41ec-8240-39a6d44581c7,"[3, 4, 4, 4, 1, 1, 21, 2, 2, 1, 1, 1, 8, 13, 10, 9, 5, 28, 8, 6, 5, 11]"
958e0099-4d8f-4bc3-8600-5fddb8f00974,[18]
95c444fd-c778-4589-b373-247b9a96faac,"[12, 3, 15, 16, 1, 4, 14, 6, 5]"
9622f251-2b6c-4066-8fa3-89e72efad665,"[12, 7, 4, 14, 15, 1, 8, 6, 5, 10, 11, 2]"
9623b173-cc12-46cc-89ae-128d79de5d53,[18]
9665affb-8c03-4f6c-9535-7129fb774d90,"[12, 3, 14, 15, 1, 17, 8, 13, 19, 2]"
97133e5e-bc18-4a86-a211-78b1db17f2a7,[18]
977897a1-2336-4aa3-aefa-5a5d37152ca0,"[3, 15, 4, 8, 13, 5, 2]"
97ef1f73-928b-4d97-bf06-aad9901c4501,"[12, 7, 3, 4, 1, 14, 15, 13, 5, 10, 9]"
98625588-dd81-486c-9351-144ad4746b5e,"[7, 3, 15, 4, 14, 1, 13, 5, 10, 19, 11, 9]"
98bae0f6-2285-4575-8860-552b06fda482,[18]
992557c8-8beb-4c19-9dc3-9da5f0c93a6c,"[12, 7, 3, 1, 16, 1, 17, 8, 6, 13, 10, 11, 2]"
99c9f3e8-1cc5-4ea2-8f76-4ebbe6c43771,[18]
99e44479-566d-41ef-a0ec-ef5b2ad616e2,"[12, 15, 16, 1, 4, 14, 8, 13, 10, 11, 2]"
9a09c2be-4296-4412-a8a5-44cf8d83abc7,"[7, 3, 4, 1, 15, 1, 17, 5, 10, 2, 11, 9]"
9a3d1f68-f225-4deb-a73a-c6d8ca4f7412,"[12, 7, 4, 14, 15, 1, 17, 8, 6, 13, 5, 10, 11]"
9a5e360a-bb08-4d09-8930-fdf0db49de7d,"[7, 29, 13, 35, 6, 5, 10, 32, 9]"
9a6798ef-bdaa-43eb-b486-499725a86d73,"[12, 15, 1, 4, 14, 17, 8, 6, 13, 5, 2]"
9aa8219c-d319-4d14-9c67-1e8883345116,[18]
9ab1d863-3f65-4ef3-8043-08b6f8578835,[18]
9add6dd3-61ba-4ad5-9fdd-1b241a7db453,"[12, 7, 15, 1, 4, 17, 5, 9]"
9b3d17fd-b98a-4b14-a343-7b155429b93c,"[12, 7, 3, 4, 1, 14, 16, 1, 8, 10, 9]"
9b6c14b5-b755-4745-821d-6a7e6f23a898,"[7, 3, 3, 3, 4, 1, 1, 1, 1, 21, 2, 2, 1, 13, 6, 10, 23, 9, 8, 6]"
9ba54f1f-b158-4ef7-9fab-8cd2a01c9ee4,"[7, 1, 14, 1, 17, 8, 6, 13, 9]"
9bb2a612-e15e-466f-9466-c862d9fac7c8,"[7, 3, 1, 4, 14, 17, 8, 5, 9, 2]"
9bb948e7-8073-4483-bee4-926086feffd2,"[7, 1, 15, 17, 6, 10, 11, 9]"
9bbb8f98-6ac1-47b5-ac57-203aba00c031,[18]
9bd15d39-b81b-4673-b6ec-f35d0c3a8a08,[18]
9c132a11-3c5c-4b82-b607-0c2d1042cd03,[18]
9c64144e-86b7-4add-a41b-0a5f9431d26c,"[7, 3, 4, 17, 8, 6, 13, 11, 9, 2]"
9c866b19-7db4-4676-9791-db1b0584c2e4,"[12, 4, 1, 14, 17, 8, 6, 13, 5, 9, 2]"
9d9dedd4-84ab-4dcd-aa1d-9567508546f3,[18]
9dbef453-f02a-48d0-949f-742986f34efa,"[12, 1, 14, 16, 1, 17, 6, 5, 10, 2, 9]"
9df9c2d6-d8d7-4bee-aa54-c51287620547,"[12, 7, 4, 17, 13, 5, 10, 11]"
9e137a38-b6dc-46d3-af73-761abbc87478,"[7, 3, 1, 14, 15, 16, 8, 10, 9, 2]"
9e6d0443-28cf-479f-9930-65897ab71836,"[12, 7, 3, 1, 5, 6, 5, 10, 11]"
9ea130d8-dc71-492d-a7cd-b8bdc3545f26,"[12, 3, 16, 1, 14, 17, 8, 13, 11, 9, 2]"
9eae0792-9880-4422-a064-bb85cf8b16ae,"[12, 4, 1, 15, 16, 1, 17, 6, 5, 10, 9]"
9eb69b11-53f7-4a25-8056-3174045ed688,[18]
9ee8dcec-3a62-4c1d-8e41-82830d6641df,"[12, 7, 3, 4, 14, 15, 16, 13, 5, 10, 11, 2]"
9ef9726a-ac2c-4862-bd89-58a25fea0c2f,[18]
9f0b64c8-b930-4926-a1ae-600ae9aa3c25,"[7, 4, 14, 15, 16, 17, 6, 5, 10, 11, 2]"
9f24f074-4b4e-4786-b965-d8a11fa9de63,"[4, 1, 14, 15, 1, 17, 8, 6, 5, 10, 9, 2]"
9f3ee6fb-fe49-4e87-be6f-46e8257767d9,[18]
9f4a73a0-9f9c-44d1-b34a-3469314b78c7,"[12, 3, 4, 1, 15, 16, 17, 1, 8, 6, 13, 5, 10, 11, 2, 9]"
9f6f485c-9e77-49d0-8b95-3ebdf4303da9,"[12, 7, 3, 16, 1, 6, 13, 5, 10, 9, 2]"
9f7b7f2d-d643-4795-b57f-a685f5738659,"[12, 3, 14, 15, 16, 1, 8, 5, 10, 9, 2]"
9fea56c5-e5da-4d07-9031-5523223aca20,"[3, 4, 1, 14, 15, 16, 6, 5, 11, 9, 2]"
9fecc6df-4068-4a16-8725-349af21b04ba,[18]
a0444fdc-6719-4ede-b428-cf685b4cdb16,[18]
a0466308-7cc0-41a7-af28-2e963ba8f697,"[7, 4, 14, 1, 6, 5, 10, 2]"
a08d978c-e6df-4fc8-84bd-d510908a08fd,"[12, 3, 4, 1, 14, 15, 17, 8, 10, 2]"
a08f3ca4-b7be-4cba-acbe-9b638f29e290,"[7, 3, 4, 14, 15, 16, 1, 13, 5, 10, 11, 9]"
a09cc2ff-8225-4244-b74b-d0f4b200ebcd,"[12, 3, 1, 16, 17, 8, 13, 11, 9, 2]"
a0bbb69e-d9fe-4fa8-b589-6202b7caad3d,"[12, 3, 15, 16, 1, 8, 13, 5, 10, 11, 9, 2]"
a12885be-e52c-47e1-a82c-ffb9ddb3f24c,[18]
a13773d6-1665-4e96-b26c-b5f186ad7fed,[18]
a15cd1a6-e32d-459d-b00d-9282a4be0185,"[36, 12, 7, 15, 16, 4, 17, 6, 5, 11, 2, 9]"
a19af672-9b82-4ce3-a2fd-6269f58495cf,"[12, 7, 4, 1, 14, 15, 16, 17, 8, 6, 11, 2]"
a1d497b0-d4c4-4650-94b6-cfd065d6bfe5,"[12, 7, 3, 15, 16, 8, 13, 5, 10]"
a21905ea-d266-4517-81ba-3b7ba4e3665b,"[7, 1, 14, 8, 13, 5, 11, 9]"
a24ed391-a2c1-4018-9a8f-5b758e6bf724,"[12, 7, 15, 16, 1, 4, 17, 14, 8, 13, 5, 10, 2, 9]"
a276e62e-abed-4f5c-bdc1-5030422dc9da,[18]
a28be807-c217-4e63-9185-af128ebf9119,"[7, 16, 1, 4, 14, 5, 10]"
a28c87de-6631-4e0a-9e0a-54a57b39a2a0,"[12, 15, 16, 4, 14, 17, 6, 13, 5]"
a2afbb2c-17c9-432e-8171-9df180c29e81,"[1, 14, 15, 16, 17, 5, 11]"
a2b47f77-1787-45a5-a662-daceba74c731,"[12, 7, 3, 4, 14, 15, 17, 10, 19, 11, 9, 2]"
a2d7b1e0-7fdf-4f5f-9ea6-0dbd10cf11a9,"[12, 15, 17, 8, 6, 10, 9, 2]"
a2f5480d-2d8a-4d2c-9356-b0ed4779c6b4,"[7, 1, 3, 3, 4, 4, 4, 1, 1, 21, 2, 2, 1, 1, 1, 1, 1, 8, 6, 5, 11, 24, 5, 28, 11]"
a306719a-537e-42b3-9073-bfb4600d072e,"[12, 7, 3, 4, 1, 15, 16, 17, 8, 6, 10]"
a32ee247-761b-49a4-ae41-c7e0a73aa27d,"[7, 3, 16, 1, 17, 14, 8, 13, 10, 2]"
a344389b-0197-4d05-8ae1-68b5be8ac25c,[18]
a378ebf3-3a4a-4469-a4b2-aaa95e2daf3a,"[4, 14, 15, 16, 8, 13, 10, 11, 9]"
a3ace469-6cb1-402d-8cad-9cdf13ecdc42,"[12, 7, 3, 1, 14, 15, 16, 1, 17, 1]"
a3adde2f-8a10-418e-9173-b8978df2379f,[18]
a42d4e22-8013-4b27-a0ed-8fad71f65d9b,"[12, 3, 15, 16, 4, 8, 5, 11, 9, 2]"
a44096fa-0a02-4cab-aaf7-8f9590a73012,[18]
a4c020b9-7705-4d12-ad38-1e8b165f928f,[18]
a53e952a-c245-4fcd-9d04-6db98227c161,"[12, 7, 3, 4, 1, 14, 15, 16, 1, 17, 8, 6, 13, 5, 10, 11]"
a56c26ff-1d24-48bf-a0a5-2a39556d9c20,"[12, 7, 16, 1, 14, 8, 9, 2]"
a5908cd4-e81b-4d48-a392-ccda4f0519e0,"[12, 7, 3, 14, 15, 16, 1, 1, 8, 13, 10, 11, 2]"
a5e91085-6eaa-494f-a82a-94034e1c79ac,"[7, 14, 15, 16, 17, 8, 6, 10, 11, 2]"
a617ff73-44ef-4fd8-a196-4d63a28b122d,"[12, 7, 3, 14, 16, 1, 17, 8, 13, 5, 30, 9, 2]"
a61d63f3-1dd8-4568-b35b-85a135667b6b,"[7, 4, 14, 16, 8, 6, 13, 5, 10, 11, 9]"
a61d7df3-1da5-46d9-9694-4d28bdef853a,[18]
a634e461-33e4-46de-9423-593617cf41ad,[18]
a63ffa4f-5367-48b2-abc6-0a0514c84f7d,"[12, 7, 3, 4, 1, 14, 16, 17, 8, 6, 13, 10, 9, 2]"
a64a8b14-62d4-4957-a638-d10940d840bc,[18]
a69cdfc7-1a9e-4a8f-a37b-601b721fbc50,"[7, 3, 4, 14, 16, 1, 17, 8, 6, 13, 5, 19, 11, 9, 2]"
a6a36b4d-a0da-40bd-a3d8-28ad6c00af81,"[7, 5, 35, 6, 5, 32, 9]"
a6c91e33-d95f-4b06-84d7-699a0ca3356a,"[7, 15, 16, 1, 17, 8, 5, 10, 11, 9, 2]"
a6e307bf-4f0e-4301-ae4f-469e0cbe9b39,"[7, 4, 1, 14, 1, 8, 6, 13, 10, 11, 2]"
a72d8914-a87b-442b-a17c-a157197b2cb7,"[7, 14, 17, 1, 8, 6, 5, 11, 9]"
a731381e-f4eb-4741-96dc-59a03437720b,[18]
a7bc1150-8d69-4b64-8a99-fa7bdb2c9070,"[12, 16, 14, 1, 17, 8, 13, 5, 10, 11, 2]"
a7d23570-e6b9-4891-bc77-df0a04bab3b6,[18]
a7ddc79b-9ca4-47f7-9d63-a42ed88c6f0f,"[3, 14, 17, 6, 10, 11, 9, 2]"
a808e737-60da-4c24-ac1e-1f4cf0dc76a2,"[7, 4, 1, 14, 15, 16, 1, 11, 2]"
a82141c3-873f-4ae5-9f54-9f506d15fa12,"[12, 4, 1, 15, 16, 1, 13, 5, 30, 11, 37, 9, 2]"
a8c033c9-c790-4888-9658-0568e85c3452,"[7, 3, 15, 16, 1, 5, 9]"
a8d3532f-6b6f-479b-85a3-52a90ff03c1d,"[14, 15, 16, 17, 1, 8, 13, 5, 10, 11, 9]"
a8f0d41d-35f6-4b6e-af59-56b4d79fb20e,"[3, 15, 4, 14, 8, 6, 13, 5, 10, 9]"
a90a4567-859a-4cdc-a48d-f443ed1a6dfd,"[7, 3, 15, 17, 14, 1, 8, 13, 5, 10, 11, 9]"
a92bc452-dd08-4773-9e41-9cb5676c3a35,[18]
a96420a7-18fb-4d6e-8d50-ac2487700bea,"[12, 7, 1, 14, 8, 6, 5]"
a971b955-1293-41d6-a81c-fecd152d6b03,"[7, 5, 6, 5, 10, 11]"
a97f19a4-eeb3-4480-8f7e-61d5c4d79b63,"[4, 1, 14, 16, 1, 8, 6, 13, 11, 2, 9]"
